user,date,cluster,cluster_name
179,2022-03-15 22:31:32,13,bytearray(b'Underachiever')
179,2022-03-20 12:12:27,13,bytearray(b'Underachiever')
180,2022-03-15 22:31:32,10,bytearray(b'Achiever')
180,2022-03-20 12:12:27,10,bytearray(b'Achiever')
180,2022-04-08 09:44:09,10,bytearray(b'Achiever')
180,2022-04-11 18:18:27,14,bytearray(b'Regular_achieverlike')
180,2022-04-19 13:00:42,14,bytearray(b'Regular_achieverlike')
180,2022-04-26 19:31:44,14,bytearray(b'Regular_achieverlike')
180,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
181,2022-03-15 22:31:32,12,bytearray(b'Halfhearted')
181,2022-03-20 12:12:27,12,bytearray(b'Halfhearted')
181,2022-04-08 09:44:09,12,bytearray(b'Halfhearted')
181,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
181,2022-04-19 13:00:42,12,bytearray(b'Halfhearted')
181,2022-04-26 19:31:44,12,bytearray(b'Halfhearted')
181,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
182,2022-03-15 22:31:32,11,bytearray(b'Regular')
182,2022-03-20 12:12:27,14,bytearray(b'Regular_achieverlike')
182,2022-04-08 09:44:09,14,bytearray(b'Regular_achieverlike')
182,2022-04-11 18:18:27,14,bytearray(b'Regular_achieverlike')
182,2022-04-19 13:00:42,14,bytearray(b'Regular_achieverlike')
182,2022-04-26 19:31:44,14,bytearray(b'Regular_achieverlike')
182,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
183,2022-03-15 22:31:32,11,bytearray(b'Regular')
183,2022-03-20 12:12:27,14,bytearray(b'Regular_achieverlike')
183,2022-04-08 09:44:09,14,bytearray(b'Regular_achieverlike')
183,2022-04-11 18:18:27,14,bytearray(b'Regular_achieverlike')
183,2022-04-19 13:00:42,14,bytearray(b'Regular_achieverlike')
183,2022-04-26 19:31:44,15,bytearray(b'Regular_halfheartedlike')
183,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
184,2022-03-15 22:31:32,11,bytearray(b'Regular')
184,2022-03-20 12:12:27,10,bytearray(b'Achiever')
184,2022-04-08 09:44:09,10,bytearray(b'Achiever')
184,2022-04-11 18:18:27,14,bytearray(b'Regular_achieverlike')
184,2022-04-19 13:00:42,14,bytearray(b'Regular_achieverlike')
184,2022-04-26 19:31:44,14,bytearray(b'Regular_achieverlike')
184,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
185,2022-03-15 22:31:32,10,bytearray(b'Achiever')
185,2022-03-20 12:12:27,15,bytearray(b'Regular_halfheartedlike')
185,2022-04-08 09:44:09,12,bytearray(b'Halfhearted')
185,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
185,2022-04-19 13:00:42,12,bytearray(b'Halfhearted')
185,2022-04-26 19:31:44,12,bytearray(b'Halfhearted')
185,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
186,2022-03-15 22:31:32,11,bytearray(b'Regular')
186,2022-03-20 12:12:27,12,bytearray(b'Halfhearted')
186,2022-04-08 09:44:09,12,bytearray(b'Halfhearted')
186,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
186,2022-04-19 13:00:42,12,bytearray(b'Halfhearted')
186,2022-04-26 19:31:44,12,bytearray(b'Halfhearted')
186,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
209,2022-03-15 22:31:32,11,bytearray(b'Regular')
209,2022-03-20 12:12:27,14,bytearray(b'Regular_achieverlike')
209,2022-04-08 09:44:09,14,bytearray(b'Regular_achieverlike')
209,2022-04-11 18:18:27,14,bytearray(b'Regular_achieverlike')
209,2022-04-19 13:00:42,14,bytearray(b'Regular_achieverlike')
209,2022-04-26 19:31:44,14,bytearray(b'Regular_achieverlike')
209,2022-05-05 17:26:32,10,bytearray(b'Achiever')
210,2022-03-15 22:31:32,13,bytearray(b'Underachiever')
210,2022-03-20 12:12:27,12,bytearray(b'Halfhearted')
210,2022-04-08 09:44:09,13,bytearray(b'Underachiever')
210,2022-04-11 18:18:27,13,bytearray(b'Underachiever')
210,2022-04-19 13:00:42,13,bytearray(b'Underachiever')
210,2022-04-26 19:31:44,13,bytearray(b'Underachiever')
210,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
289,2022-03-15 22:31:32,11,bytearray(b'Regular')
289,2022-03-20 12:12:27,15,bytearray(b'Regular_halfheartedlike')
289,2022-04-08 09:44:09,12,bytearray(b'Halfhearted')
289,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
289,2022-04-19 13:00:42,12,bytearray(b'Halfhearted')
289,2022-04-26 19:31:44,12,bytearray(b'Halfhearted')
289,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
290,2022-03-15 22:31:32,11,bytearray(b'Regular')
290,2022-03-20 12:12:27,12,bytearray(b'Halfhearted')
290,2022-04-08 09:44:09,12,bytearray(b'Halfhearted')
290,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
290,2022-04-19 13:00:42,12,bytearray(b'Halfhearted')
290,2022-04-26 19:31:44,15,bytearray(b'Regular_halfheartedlike')
290,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
291,2022-03-15 22:31:32,12,bytearray(b'Halfhearted')
291,2022-03-20 12:12:27,12,bytearray(b'Halfhearted')
291,2022-04-08 09:44:09,13,bytearray(b'Underachiever')
291,2022-04-11 18:18:27,13,bytearray(b'Underachiever')
291,2022-04-19 13:00:42,13,bytearray(b'Underachiever')
291,2022-04-26 19:31:44,13,bytearray(b'Underachiever')
291,2022-05-05 17:26:32,13,bytearray(b'Underachiever')
292,2022-03-15 22:31:32,12,bytearray(b'Halfhearted')
292,2022-03-20 12:12:27,12,bytearray(b'Halfhearted')
292,2022-04-08 09:44:09,12,bytearray(b'Halfhearted')
292,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
292,2022-04-19 13:00:42,12,bytearray(b'Halfhearted')
292,2022-04-26 19:31:44,12,bytearray(b'Halfhearted')
292,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
293,2022-03-15 22:31:32,11,bytearray(b'Regular')
293,2022-03-20 12:12:27,15,bytearray(b'Regular_halfheartedlike')
293,2022-04-08 09:44:09,15,bytearray(b'Regular_halfheartedlike')
293,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
293,2022-04-19 13:00:42,12,bytearray(b'Halfhearted')
293,2022-04-26 19:31:44,12,bytearray(b'Halfhearted')
293,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
294,2022-03-15 22:31:32,12,bytearray(b'Halfhearted')
294,2022-03-20 12:12:27,12,bytearray(b'Halfhearted')
294,2022-04-08 09:44:09,15,bytearray(b'Regular_halfheartedlike')
294,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
294,2022-04-19 13:00:42,15,bytearray(b'Regular_halfheartedlike')
294,2022-04-26 19:31:44,15,bytearray(b'Regular_halfheartedlike')
294,2022-05-05 17:26:32,15,bytearray(b'Regular_halfheartedlike')
367,2022-03-15 22:31:32,10,bytearray(b'Achiever')
367,2022-03-20 12:12:27,14,bytearray(b'Regular_achieverlike')
367,2022-04-08 09:44:09,14,bytearray(b'Regular_achieverlike')
367,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
367,2022-04-19 13:00:42,12,bytearray(b'Halfhearted')
367,2022-04-26 19:31:44,12,bytearray(b'Halfhearted')
367,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
368,2022-03-15 22:31:32,13,bytearray(b'Underachiever')
368,2022-03-20 12:12:27,13,bytearray(b'Underachiever')
368,2022-04-08 09:44:09,12,bytearray(b'Halfhearted')
368,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
368,2022-04-19 13:00:42,12,bytearray(b'Halfhearted')
368,2022-04-26 19:31:44,15,bytearray(b'Regular_halfheartedlike')
368,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
369,2022-03-15 22:31:32,12,bytearray(b'Halfhearted')
369,2022-03-20 12:12:27,14,bytearray(b'Regular_achieverlike')
369,2022-04-08 09:44:09,12,bytearray(b'Halfhearted')
369,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
369,2022-04-19 13:00:42,15,bytearray(b'Regular_halfheartedlike')
369,2022-04-26 19:31:44,12,bytearray(b'Halfhearted')
369,2022-05-05 17:26:32,12,bytearray(b'Halfhearted')
370,2022-03-15 22:31:32,10,bytearray(b'Achiever')
370,2022-03-20 12:12:27,14,bytearray(b'Regular_achieverlike')
370,2022-04-08 09:44:09,14,bytearray(b'Regular_achieverlike')
370,2022-04-11 18:18:27,12,bytearray(b'Halfhearted')
370,2022-04-19 13:00:42,15,bytearray(b'Regular_halfheartedlike')
370,2022-04-26 19:31:44,15,bytearray(b'Regular_halfheartedlike')
370,2022-05-05 17:26:32,10,bytearray(b'Achiever')
